City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
215,burhanpur,21.3,76.2333,303.8,41,0,3.76,IN,1684103885
216,pangai,-19.8,-174.35,299.21,73,75,6.17,TO,1684103885
217,pathein,16.7833,94.7333,298.26,91,100,3.29,MM,1684103885
218,chichli,22.8333,78.8167,303.96,22,75,2.42,IN,1684103885
219,taoudenni,22.6783,-3.9836,307.73,11,58,7.01,ML,1684103886
220,roznava,48.6601,20.5376,284.3,99,100,1.53,SK,1684103886
221,christchurch,-43.5333,172.6333,283.41,91,100,5.14,NZ,1684103842
222,farafangana,-22.8167,47.8333,296.84,83,86,2.94,MG,1684103886
223,anchorage,61.2181,-149.9003,288.36,49,0,8.23,US,1684103872
224,tambura,5.6,27.4667,298.94,54,94,0.98,SS,1684103887
225,poum,-20.2333,164.0167,298.37,72,94,6.47,NC,1684103887
226,stephenville,32.2207,-98.2023,300.46,64,75,1.54,US,1684103887
227,esperance,-33.8667,121.9,287.66,71,100,2.11,AU,1684103888
228,ucluelet,48.9329,-125.5528,301.32,61,0,0.99,CA,1684103888
229,tazovskiy,67.4667,78.7,270.25,96,100,6.73,RU,1684103888
230,batemans bay,-35.7167,150.1833,285.98,65,13,1.33,AU,1684103889
231,leningradskiy,69.3833,178.4167,264.84,82,39,7.14,RU,1684103889
232,high prairie,55.4334,-116.4858,302.2,26,37,3.44,CA,1684103889
233,xichang,27.8964,102.2634,286.67,90,100,0.91,CN,1684103889
234,nizwa,22.9333,57.5333,302.51,15,0,1.5,OM,1684103890
235,gizo,-8.103,156.8419,302.13,76,47,1.74,SB,1684103890
236,spas,48.8899,24.0629,284.27,79,99,1.45,UA,1684103890
237,yong peng,2.0136,103.0659,297.43,96,29,0.88,MY,1684103890
238,port augusta,-32.5,137.7667,290.55,46,100,0.98,AU,1684103891
239,chokurdakh,70.6333,147.9167,266.16,92,86,2.65,RU,1684103891
240,dunedin,-45.8742,170.5036,283.27,77,3,1.83,NZ,1684103891
241,constitucion,-35.3333,-72.4167,287.51,91,81,5.42,CL,1684103864
242,bambanglipuro,-7.95,110.2833,296.59,85,70,2.61,ID,1684103891
243,ixtapa,20.7,-105.2,301.61,69,0,5.66,MX,1684103891
244,arenapolis,-14.4503,-56.8461,295.14,77,85,0.92,BR,1684103891
245,qaqortoq,60.7167,-46.0333,274.79,86,45,1.14,GL,1684103892
246,almaznyy,48.0448,40.045,283.8,86,39,2.92,RU,1684103892
247,broome,42.2506,-75.833,287.69,49,0,6.69,US,1684103892
248,launceston,-41.45,147.1667,284.9,93,100,5.66,AU,1684103892
249,moshenskoye,58.5102,34.5911,283.83,72,91,2.0,RU,1684103893
250,comodoro rivadavia,-45.8667,-67.5,288.07,72,0,2.06,AR,1684103893
251,batagay,67.6333,134.6333,275.09,69,43,2.28,RU,1684103893
252,baykit,61.67,96.37,267.15,89,82,3.6,RU,1684103893
253,chokwe,-24.5333,32.9833,293.17,89,58,1.67,MZ,1684103893
254,talnakh,69.4865,88.3972,263.82,97,100,3.73,RU,1684103893
255,olafsvik,64.8945,-23.7142,276.33,82,99,2.03,IS,1684103894
256,ballina,-28.8667,153.5667,289.83,99,100,1.26,AU,1684103894
257,chicama,-7.8447,-79.1469,296.45,73,2,3.33,PE,1684103894
258,razdolnoye,43.55,131.9167,284.38,89,83,5.14,RU,1684103894
259,fairbanks,64.8378,-147.7164,293.2,24,0,6.17,US,1684103894
260,hobyo,5.3505,48.5268,300.08,79,97,10.35,SO,1684103895
261,huilong,31.8111,121.655,295.05,68,0,1.07,CN,1684103895
262,kumluca,36.3703,30.2869,295.03,55,18,1.8,TR,1684103895
263,van,38.4924,43.3831,279.79,65,40,4.12,TR,1684103895
264,kisangani,0.5167,25.2,296.79,77,72,0.45,CD,1684103895
265,sao joao da barra,-21.6403,-41.0511,294.2,73,90,3.17,BR,1684103657
266,carupano,10.6678,-63.2585,299.95,80,36,5.85,VE,1684103896
267,alofi,-19.0595,-169.9187,299.09,78,96,7.2,NU,1684103896
268,maceio,-9.6658,-35.7353,298.84,88,40,2.06,BR,1684103763
269,umm lajj,25.0213,37.2685,299.76,55,100,2.59,SA,1684103896
270,egvekinot,66.3167,-179.1667,267.38,65,77,1.83,RU,1684103896
271,martinsville,36.6915,-79.8725,298.25,55,0,2.06,US,1684103739
272,vangaindrano,-23.35,47.6,295.22,91,58,1.49,MG,1684103897
